,count,hate_speech,offensive_language,neither,class,tweet,clean_tweets
11818,3,0,3,0,offensive_language,"Indirect ass little bitches, like you know my fucking number and where I live.",indirect as little bitch like know fuck number live
11819,3,0,2,1,offensive_language,Innovative ideas about an unresolved issue relating to your ho... More for Libra http://t.co/UOoNKDq,innovative idea unresolved issue relate ho more libra
11820,3,0,0,3,neither,"Inspiring a huge crowd of tourists to sit and watch the ""wild meadow rats"" over here by the trash cans. Cameras are out. There is gasping.",inspire huge crowd tourist sit watch wild meadow rat trash can cameras there gasp
11821,3,0,3,0,offensive_language,"Instagram have you looking at motherfuckers like ""Who the FUCK does this bitch/nigga think she/he ISSS""??",instagram look motherfucker like who fuck bitchnigga think shehe i
11822,3,0,3,0,offensive_language,"Instead of calling each other hoes, girls should be supporting each other. Idk that's just me though.",instead call hoe girl support i do not know that be though
11823,3,0,3,0,offensive_language,"Instead of joining sports teams, hoes be joining Twerk Teams.",instead join sport team hoe join twerk team
11824,3,0,1,2,neither,International law enforcement operation disrupts Shylock banking malware - PCWorld: International law enforcem... http://t.co/NPVPgFh,international law enforcement operation disrupts shylock bank malware pcworld international law enforcem
11825,3,0,0,3,neither,International law enforcement operation disrupts Shylock banking malware - PCWorld: International law enforcem... http://t.co/XEzfCjqT,international law enforcement operation disrupts shylock bank malware pcworld international law enforcem
11826,3,0,0,3,neither,International law enforcement operation disrupts Shylock banking malware - PCWorld: International law enforcem... http://t.co/XiZRsATWL,international law enforcement operation disrupts shylock bank malware pcworld international law enforcem
11827,3,0,0,3,neither,International police operation disrupts Shylock banking Trojan - Computerworld: The GuardianInternational poli... http://t.co/KhSVgh,international police operation disrupts shylock bank trojan computerworld the guardianinternational poli
11828,3,0,0,3,neither,International police operation disrupts Shylock banking Trojan - Computerworld: The GuardianInternational poli... http://t.co/zIBNJMIILJ,international police operation disrupts shylock bank trojan computerworld the guardianinternational poli
11829,3,2,1,0,hate_speech,Ion care fuck that hoe &#;&#;,ion care fuck hoe
11830,3,0,3,0,offensive_language,Ion even wanna see this bitch . &#; talking bout ill make you breakfast,ion even want to see bitch talk bout ill make breakfast
11831,3,1,2,0,offensive_language,Ion fight but it aint no pussy in my heart nigga ion fear nobody but god loose win or draw,ion fight be not pussy heart nigga ion fear nobody god loose win draw
11832,3,0,3,0,offensive_language,Ion give a fuck ion give a fuck ion ion ion give a fuck bitch I don't give a fuck about you or anything that you do,ion give fuck ion give fuck ion ion ion give fuck bitch do not give fuck anything
11833,3,0,3,0,offensive_language,Ion got no type...... Bad bitches is the only thing that I like,ion get type bad bitch thing like
11834,3,0,1,2,neither,Ion kno wat kinda spring clothes imma get my yung nicca dis year we ain't doin da polo dis year gotta offset em wit sumthin else,ion kno wat kind of spring clothes i be go to get yung nicca dis year be not doin da polo dis year get to offset them wit sumthin else
11835,3,0,3,0,offensive_language,Ion kno what im doing tonite....i jus kno its gon end wit me dick first in some pussy....,ion kno i be tonitei jus kno gon end wit dick first pussy
11836,3,0,3,0,offensive_language,Ion know why this bitch insists on telling me where she be going now. Idgaf about chu bitch like damn.,ion know bitch insists tell go idgaf chu bitch like damn
11837,3,0,3,0,offensive_language,Ion like doll face hoes,ion like doll face hoe
11838,3,0,3,0,offensive_language,Ion like the ho cause she talk to mf much with ha real butt ugly ass dumb young ass ho &#;&#;&#;&#;&#;&#;&#;&#;&#;,ion like ho because talk mf much ha real butt ugly ass dumb young as ho
11839,3,0,3,0,offensive_language,"Ion pay for pussy, because her pussy priceless.. I go fishin in it and I ain't a Pisces",ion pay pussy pussy priceless go fishin be not pisces
11840,3,0,3,0,offensive_language,Ion trust no bitch!,ion trust bitch
11841,3,0,3,0,offensive_language,Ionn got no type bad bitches is the only thing that I like,ionn get type bad bitch thing like
11842,3,0,3,0,offensive_language,Iont care about where a n%a been where a bitch goin or the kinda shit they been thru!!,iont care na bitch goin kind of shit thru
11843,3,0,3,0,offensive_language,Iont got no type NAW bad bitches is the only thing that I like,iont get type naw bad bitch thing like
11844,3,0,3,0,offensive_language,Iont got no type bad bitches is the only thing that I like,iont get type bad bitch thing like
11845,3,3,0,0,hate_speech,Iont see how some of you niggas fags!!,iont see nigga fag
11846,3,0,3,0,offensive_language,Irie is a bitch for not letting me borrow his charger.,irie bitch let borrow charger
11847,3,0,3,0,offensive_language,"Irritating reading ppl bitch abt smthng, yet offer shit for evidence to even support their slant. Simply complaining is the easy part.",irritate read people bitch about smthng yet offer shit evidence even support slant simply complain easy part
11848,3,0,1,2,neither,Is Hillary the &#;dodo bird&#; candidate? http://t.co/FyoSiJm via @worldnetdaily,be hillary dodo bird candidate via
11849,3,0,1,2,neither,Is Hillary the &#;dodo bird&#; candidate? http://t.co/YfUbgwQtw via @worldnetdaily,be hillary dodo bird candidate via
11850,3,1,2,0,offensive_language,Is Moyles a retard lol? Starting Fellani instead ae RVP? Please come back Fergie #SirAlexFerguson #ManchesterUnited #ManchesterDerby #MUFC,be moyles retard lol start fellani instead ae rvp please come back fergie siralexferguson manchesterunited manchesterderby mufc
11851,3,0,3,0,offensive_language,Is Wayne Brady gonna have to choke a bitch?,be wayne brady go to choke bitch
11852,3,0,3,0,offensive_language,Is Wayne Brady gonna have to smack a bitch?,be wayne brady go to smack bitch
11853,3,0,0,3,neither,Is Yankee in a good mood today or what,be yankee good mood today
11854,3,0,3,0,offensive_language,Is anything going down tonight besides my bitch,be anything go tonight besides bitch
11855,3,1,0,2,neither,Is dare any colored players in hockey?,be dare colored player hockey
11856,3,0,1,2,neither,"Is it just me or is Hicks saying ""bung beds""? @RonandFezSXM",be hick say bung bed
11857,3,0,1,2,neither,Is it weird licking your own nip?,be weird lick nip
11858,3,1,2,0,offensive_language,"Is she my kind of hoe or nae ""@LissetElisa: Its ok you a hoe anyways &#;""",be kind hoe nae it ok hoe anyways
11859,3,0,3,0,offensive_language,Is that a hawk? What the fuck kind of bird is that?,be hawk what fuck kind bird
11860,3,0,3,0,offensive_language,Is that the remix fam? &#;@Iam_webster: These hoes aint lawyers &#;&#; lol on god thats my fav Chris Brown song&#;,be remix fam these hoe be not lawyer lol god that be fav chris brown song
11861,3,0,2,1,offensive_language,"Is that the remix? ""@breezyfrmdablok: these hoes ain't lawyers! &#;&#; lmao my fave Chris Brown song""",be remix hoe be not lawyer lmao fave chris brown song
11862,3,2,1,0,hate_speech,Is there a full moon out? #CrazyAssholes out in full force and I'm not talking about muzzies or liberals&#;&#; And I'm in the mood to oblige.,be full moon crazyassholes full force i be talk muzzies liberal and i be mood oblige
11863,3,0,0,3,neither,Is there a looser #college town than #BTown ??? If yes id like to visit #IU #hoosiers,be looser college town btown if yes id like visit iu hoosier
11864,3,0,3,0,offensive_language,Is there a vending machine around this bitch im starvin,be vend machine around bitch i be starvin
11865,3,0,3,0,offensive_language,"Is there a website that delivers expensive wine, cigars and big booty hoes to my door step?",be website delivers expensive wine cigar big booty hoe door step
11866,3,0,3,0,offensive_language,Is there an additional charge for the pussy to listen to my personal problems?,be additional charge pussy listen personal problem
11867,3,0,3,0,offensive_language,Is this bitch for real? I'm heated bruh.,be bitch real i be heat bruh
11868,3,0,3,0,offensive_language,Is this hoe gone dm me back,be hoe go dm back
11869,3,0,3,0,offensive_language,Is this napK bitch retarded or stupid wtf would you request me didn't she read my bio it's pretty&#; http://t.co/ReqHlHHml,be napk bitch retard stupid wtf would request do not read bio pretty
11870,6,2,4,0,offensive_language,Is this retarded bitch really this stupid?,be retard bitch really stupid
11871,3,0,3,0,offensive_language,"Is you ready bitch , cause my hair laid. Yours? @__baabyshaay http://t.co/ngujdqx",be ready bitch because hair laid yours
11872,6,1,0,5,neither,Islamic Jihadis run away to Pakistan @PureMonotheist @BemetOr #UniteBlue,islamic jihadis run away pakistan uniteblue
11873,3,0,3,0,offensive_language,Isley brothers got me alot of pussy boy. Take notes,isley brother get alot pussy boy take note
11874,3,0,0,3,neither,It ain't April Fool's yet.. &#;@IGiveEmNathan Jay Z trash&#;,it be not april fool yet jay trash
11875,3,0,3,0,offensive_language,It ain't nothin to cut a bitch off,it be not nothin cut bitch
11876,3,0,3,0,offensive_language,It ain't nothin to cut that bitch off,it be not nothin cut bitch
11877,6,0,5,1,offensive_language,"It ain't nothing like chasing money cause you have a purpose, but chasing these hoes for what? 
*Vice Versa*",it be not nothing like chase money because purpose chasing hoe vice versa
11878,3,0,3,0,offensive_language,It ain't nothing to cut that bitch off,it be not nothing cut bitch
11879,3,0,3,0,offensive_language,It ain't nunn to cut that bitch off&#;&#;&#;&#;&#;&#;&#;&#;&#;&#;&#;&#;&#;&#;&#;&#;&#;&#;,it be not nunn cut bitch
11880,3,0,3,0,offensive_language,It aint nothing to cut that bitch off- K camp,it be not nothing cut bitch camp
11881,3,0,3,0,offensive_language,It aint nuffin to cut that bitch off!!!!,it be not nuffin cut bitch
11882,3,0,3,0,offensive_language,It aint nun to cut dat bitch off &#;&#;&#;&#;,it be not nun cut dat bitch
11883,3,1,2,0,offensive_language,It aint nuttin to cut that bitch off......thats why that shit my ring tone &#;,it be not nuttin cut bitch offthats shit ring tone
11884,3,0,3,0,offensive_language,It all started in ' bitch&#;,it start bitch
11885,3,0,2,1,offensive_language,"It already Soaked, Sinked, &amp; Melted so dropped that's shit bitch IDGAF linc up or get caught &#;",it already soak sinked amp melt drop that be shit bitch idgaf linc get catch
11886,3,1,2,0,offensive_language,It be  below zero and hoes still go out like its  degrees plus tax,it zero hoe still go like degree plus tax
11887,3,0,1,2,neither,It be so good to not gotta woyke in da moanin. I da only colored dat woyke cuz colored folk be lazy and lives off da white guilt,it good get to woyke da moanin da color dat woyke cuz color folk lazy live da white guilt
